date,order_book_id,gru_score
2021-06-22,000732.XSHE,0.5448896288871765
2021-06-22,000738.XSHE,0.9260043501853943
2021-06-22,000750.XSHE,0.7241461277008057
2021-06-22,000758.XSHE,1.1071563959121704
2021-06-22,000778.XSHE,1.2450299263000488
2021-06-22,000807.XSHE,0.5736610889434814
2021-06-22,000813.XSHE,-0.34726935625076294
2021-06-22,000826.XSHE,0.8874033093452454
2021-06-22,000830.XSHE,0.8568434119224548
2021-06-22,000869.XSHE,0.4117143750190735
2021-06-22,000877.XSHE,0.6853499412536621
2021-06-22,000878.XSHE,0.7117221355438232
2021-06-22,000883.XSHE,-0.9547039866447449
2021-06-22,000887.XSHE,0.058653101325035095
2021-06-22,000930.XSHE,0.5608802437782288
2021-06-22,000932.XSHE,0.7238675951957703
2021-06-22,000937.XSHE,0.8270199298858643
2021-06-22,000960.XSHE,0.7893480062484741
2021-06-22,000970.XSHE,0.6481711864471436
2021-06-22,000975.XSHE,-0.2394370287656784
2021-06-22,000983.XSHE,0.6081769466400146
2021-06-22,000988.XSHE,0.42833635210990906
2021-06-22,000990.XSHE,0.817744791507721
2021-06-22,000997.XSHE,-0.13382263481616974
2021-06-22,000998.XSHE,0.3912730813026428
2021-06-22,000999.XSHE,0.6023762822151184
2021-06-22,002002.XSHE,-0.603363573551178
2021-06-22,002004.XSHE,0.3986811637878418
2021-06-22,002019.XSHE,0.6756680607795715
2021-06-22,002028.XSHE,0.9873542189598083
2021-06-22,002030.XSHE,0.6001307368278503
2021-06-22,002038.XSHE,0.7411530017852783
2021-06-22,002048.XSHE,0.412047803401947
2021-06-22,002056.XSHE,0.6910979747772217
2021-06-22,002074.XSHE,0.5610148906707764
2021-06-22,002075.XSHE,0.5605668425559998
2021-06-22,002078.XSHE,0.5443453788757324
2021-06-22,002085.XSHE,0.6426494717597961
2021-06-22,002092.XSHE,0.22310252487659454
2021-06-22,002110.XSHE,0.8518455624580383
2021-06-22,002128.XSHE,0.31938064098358154
2021-06-22,002131.XSHE,0.6042749285697937
2021-06-22,002152.XSHE,-0.10205869376659393
2021-06-22,002155.XSHE,0.7153974771499634
2021-06-22,002174.XSHE,-0.28593409061431885
2021-06-22,002183.XSHE,0.23595473170280457
2021-06-22,002191.XSHE,0.2825659513473511
2021-06-22,002195.XSHE,0.27350524067878723
2021-06-22,002212.XSHE,0.8279995322227478
2021-06-22,002221.XSHE,0.9760972857475281
2021-06-22,002223.XSHE,0.29693546891212463
2021-06-22,002233.XSHE,0.6945762038230896
2021-06-22,002242.XSHE,0.5269455909729004
2021-06-22,002244.XSHE,0.6644335389137268
2021-06-22,002249.XSHE,0.6599770188331604
2021-06-22,002250.XSHE,0.260516494512558
2021-06-22,002266.XSHE,0.8188130259513855
2021-06-22,002268.XSHE,0.5933793187141418
2021-06-22,002273.XSHE,0.3052634596824646
2021-06-22,002281.XSHE,0.715514063835144
2021-06-22,002302.XSHE,0.7355679273605347
2021-06-22,002317.XSHE,0.609589159488678
2021-06-22,002340.XSHE,-0.3764078617095947
2021-06-22,002353.XSHE,0.37639087438583374
2021-06-22,002368.XSHE,0.5296949744224548
2021-06-22,002372.XSHE,1.061748743057251
2021-06-22,002373.XSHE,0.2956067621707916
2021-06-22,002375.XSHE,0.7582929134368896
2021-06-22,002382.XSHE,0.8921319842338562
2021-06-22,002385.XSHE,0.4991939067840576
2021-06-22,002387.XSHE,0.3707849383354187
2021-06-22,002390.XSHE,0.6179787516593933
2021-06-22,002399.XSHE,0.7315118312835693
2021-06-22,002408.XSHE,-0.7579488158226013
2021-06-22,002416.XSHE,0.4500182271003723
2021-06-22,002419.XSHE,0.6552420854568481
2021-06-22,002424.XSHE,0.4947248697280884
2021-06-22,002434.XSHE,0.765235960483551
2021-06-22,002440.XSHE,0.8423457741737366
2021-06-22,002444.XSHE,0.1151316910982132
2021-06-22,002465.XSHE,0.6114323735237122
2021-06-22,002500.XSHE,0.7298848628997803
2021-06-22,002505.XSHE,0.29193586111068726
2021-06-22,002507.XSHE,0.5373910665512085
2021-06-22,002572.XSHE,0.3751441240310669
2021-06-22,002583.XSHE,0.8357219099998474
2021-06-22,002603.XSHE,-0.1111154705286026
2021-06-22,002635.XSHE,0.7134323716163635
2021-06-22,002670.XSHE,0.8261743187904358
2021-06-22,002690.XSHE,0.24811142683029175
2021-06-22,002701.XSHE,0.7948166728019714
2021-06-22,002709.XSHE,0.47897201776504517
2021-06-22,002745.XSHE,0.5143176317214966
2021-06-22,002797.XSHE,0.7098512053489685
2021-06-22,002815.XSHE,0.7320337891578674
2021-06-22,002818.XSHE,0.6381825804710388
2021-06-22,002831.XSHE,0.668960452079773
2021-06-22,002839.XSHE,0.7705108523368835
2021-06-22,002926.XSHE,0.702875018119812
2021-06-22,002936.XSHE,0.8036362528800964
2021-06-22,002946.XSHE,0.5533563494682312
2021-06-22,002948.XSHE,0.8017756342887878
2021-06-22,300001.XSHE,0.621134877204895
2021-06-22,300002.XSHE,0.627366304397583
2021-06-22,300009.XSHE,0.4968041181564331
2021-06-22,300010.XSHE,-0.23844413459300995
2021-06-22,300026.XSHE,0.82486492395401
2021-06-22,300058.XSHE,0.9024251103401184
2021-06-22,300088.XSHE,0.650386393070221
2021-06-22,300113.XSHE,0.4222691059112549
2021-06-22,300115.XSHE,0.3968009054660797
2021-06-22,300133.XSHE,0.847726583480835
2021-06-22,300166.XSHE,0.04936014115810394
2021-06-22,300168.XSHE,0.44268471002578735
2021-06-22,300182.XSHE,0.3079768419265747
2021-06-22,300207.XSHE,0.5577545762062073
2021-06-22,300244.XSHE,0.529413640499115
2021-06-22,300257.XSHE,0.707246720790863
2021-06-22,300315.XSHE,0.655936062335968
2021-06-22,300316.XSHE,0.07271784543991089
2021-06-22,300376.XSHE,0.8059025406837463
2021-06-22,300418.XSHE,0.6513040065765381
2021-06-22,600006.XSHG,0.3525696396827698
2021-06-22,600008.XSHG,0.4703176021575928
2021-06-22,600021.XSHG,0.5461062788963318
2021-06-22,600022.XSHG,1.075510025024414
2021-06-22,600026.XSHG,0.7236855626106262
2021-06-22,600037.XSHG,0.03724466264247894
2021-06-22,600039.XSHG,0.49442505836486816
2021-06-22,600056.XSHG,0.7854356169700623
2021-06-22,600060.XSHG,0.42479974031448364
2021-06-22,600062.XSHG,0.9000260233879089
2021-06-22,600064.XSHG,0.602497935295105
2021-06-22,600094.XSHG,0.7897986769676208
2021-06-22,600120.XSHG,0.3033457398414612
2021-06-22,600126.XSHG,0.12789557874202728
2021-06-22,600141.XSHG,0.21001353859901428
2021-06-22,600155.XSHG,0.4993472099304199
2021-06-22,600158.XSHG,0.5652830600738525
2021-06-22,600160.XSHG,0.9144020676612854
2021-06-22,600166.XSHG,0.5022416114807129
2021-06-22,600167.XSHG,0.4449664354324341
2021-06-22,600171.XSHG,-0.15711937844753265
2021-06-22,600195.XSHG,0.8286216855049133
2021-06-22,600201.XSHG,0.6718673706054688
2021-06-22,600216.XSHG,0.6347749829292297
2021-06-22,600258.XSHG,0.4723268151283264
2021-06-22,600259.XSHG,0.8473940491676331
2021-06-22,600260.XSHG,0.04349522292613983
2021-06-22,600266.XSHG,0.8628997206687927
2021-06-22,600282.XSHG,1.2094475030899048
2021-06-22,600307.XSHG,0.9250822067260742
2021-06-22,600312.XSHG,0.7527770400047302
2021-06-22,600315.XSHG,1.0768299102783203
2021-06-22,600316.XSHG,0.7648521065711975
2021-06-22,600325.XSHG,0.45068854093551636
2021-06-22,600329.XSHG,0.7790293097496033
2021-06-22,600348.XSHG,0.4166345000267029
2021-06-22,600350.XSHG,1.0170727968215942
2021-06-22,600373.XSHG,0.5240241289138794
2021-06-22,600376.XSHG,0.7146161794662476
2021-06-22,600380.XSHG,0.47302573919296265
2021-06-22,600388.XSHG,0.7334601283073425
2021-06-22,600392.XSHG,0.5011307597160339
2021-06-22,600409.XSHG,0.7646122574806213
2021-06-22,600410.XSHG,0.5931983590126038
2021-06-22,600418.XSHG,0.44351011514663696
2021-06-22,600435.XSHG,0.7557696104049683
2021-06-22,600460.XSHG,0.44276708364486694
2021-06-22,600466.XSHG,0.12155933678150177
2021-06-22,600486.XSHG,0.5671902298927307
2021-06-22,600497.XSHG,0.9272276759147644
2021-06-22,600500.XSHG,0.0943269282579422
2021-06-22,600507.XSHG,0.44918447732925415
2021-06-22,600511.XSHG,0.7056262493133545
2021-06-22,600528.XSHG,0.3487454056739807
2021-06-22,600549.XSHG,1.045211911201477
2021-06-22,600563.XSHG,0.2714581787586212
2021-06-22,600567.XSHG,0.5211581587791443
2021-06-22,600572.XSHG,0.39773666858673096
2021-06-22,600580.XSHG,0.7240763902664185
2021-06-22,600582.XSHG,0.22754047811031342
2021-06-22,600597.XSHG,0.7187155485153198
2021-06-22,600598.XSHG,0.4583360552787781
2021-06-22,600623.XSHG,0.5308157205581665
2021-06-22,600633.XSHG,0.3929418921470642
2021-06-22,600639.XSHG,0.09309973567724228
2021-06-22,600640.XSHG,0.19895176589488983
2021-06-22,600642.XSHG,0.37756267189979553
2021-06-22,600643.XSHG,0.7315020561218262
2021-06-22,600645.XSHG,0.40825575590133667
2021-06-22,600648.XSHG,0.35145533084869385
2021-06-22,600649.XSHG,0.3534555733203888
2021-06-22,600657.XSHG,0.6811215281486511
2021-06-22,600673.XSHG,0.867611825466156
2021-06-22,600699.XSHG,0.011959031224250793
2021-06-22,600707.XSHG,-0.13481716811656952
2021-06-22,600717.XSHG,0.8226313591003418
2021-06-22,600718.XSHG,0.49808067083358765
2021-06-22,600729.XSHG,0.4638640284538269
2021-06-22,600737.XSHG,0.7512497901916504
2021-06-22,600739.XSHG,0.6425909996032715
2021-06-22,600754.XSHG,0.1085272878408432
2021-06-22,600755.XSHG,-0.17630140483379364
2021-06-22,600765.XSHG,0.4565584659576416
2021-06-22,600779.XSHG,0.6741506457328796
2021-06-22,600782.XSHG,0.8163774609565735
2021-06-22,600787.XSHG,0.978289783000946
2021-06-22,600801.XSHG,0.5672397017478943
2021-06-22,600804.XSHG,0.7539706826210022
2021-06-22,600808.XSHG,1.0919806957244873
2021-06-22,600811.XSHG,0.48342543840408325
2021-06-22,600820.XSHG,0.6577371954917908
2021-06-22,600823.XSHG,0.7790756821632385
2021-06-22,600827.XSHG,0.08592616766691208
2021-06-22,600835.XSHG,0.3946729302406311
2021-06-22,600839.XSHG,-0.27728593349456787
2021-06-22,600859.XSHG,0.7101786732673645
2021-06-22,600862.XSHG,0.4430381655693054
2021-06-22,600863.XSHG,0.6993560194969177
2021-06-22,600875.XSHG,1.104952335357666
2021-06-22,600879.XSHG,0.5874038934707642
2021-06-22,600881.XSHG,0.7686588168144226
2021-06-22,600884.XSHG,0.14660774171352386
2021-06-22,600885.XSHG,0.2614843249320984
2021-06-22,600895.XSHG,0.6502065658569336
2021-06-22,600901.XSHG,-0.3247341513633728
2021-06-22,600903.XSHG,0.6959817409515381
2021-06-22,600908.XSHG,0.9304712414741516
2021-06-22,600917.XSHG,0.09769865870475769
2021-06-22,600959.XSHG,0.3401893377304077
2021-06-22,600967.XSHG,0.8421448469161987
2021-06-22,600970.XSHG,0.2289508879184723
2021-06-22,600985.XSHG,0.2854852080345154
2021-06-22,601000.XSHG,0.7646721005439758
2021-06-22,601003.XSHG,0.9437064528465271
2021-06-22,601005.XSHG,0.6973856091499329
2021-06-22,601016.XSHG,0.4432716369628906
2021-06-22,601068.XSHG,0.7886565923690796
2021-06-22,601098.XSHG,0.6467892527580261
2021-06-22,601106.XSHG,0.42092815041542053
2021-06-22,601118.XSHG,0.3520839810371399
2021-06-22,601127.XSHG,-1.1307098865509033
2021-06-22,601128.XSHG,0.6551001667976379
2021-06-22,601139.XSHG,0.7421470880508423
2021-06-22,601168.XSHG,0.910193145275116
2021-06-22,601179.XSHG,0.7151228785514832
2021-06-22,601200.XSHG,0.7230490446090698
2021-06-22,601333.XSHG,0.4712691903114319
2021-06-22,601608.XSHG,0.5767043232917786
2021-06-22,601611.XSHG,0.7855848670005798
2021-06-22,601615.XSHG,0.5175312757492065
2021-06-22,601689.XSHG,0.08523117005825043
2021-06-22,601699.XSHG,0.9288106560707092
2021-06-22,601717.XSHG,0.738514244556427
2021-06-22,601718.XSHG,0.33379220962524414
2021-06-22,601801.XSHG,0.7531004548072815
2021-06-22,601866.XSHG,0.6330710053443909
2021-06-22,601869.XSHG,0.4968253970146179
2021-06-22,601928.XSHG,-0.4932347536087036
2021-06-22,601958.XSHG,0.570656955242157
2021-06-22,601969.XSHG,0.21264620125293732
2021-06-22,603000.XSHG,0.7098783850669861
2021-06-22,603056.XSHG,0.7173734307289124
2021-06-22,603077.XSHG,0.7197157144546509
2021-06-22,603198.XSHG,0.8067829012870789
2021-06-22,603225.XSHG,0.7104741930961609
2021-06-22,603228.XSHG,0.7039173245429993
2021-06-22,603355.XSHG,0.23374591767787933
2021-06-22,603377.XSHG,-0.10171602666378021
2021-06-22,603444.XSHG,-0.10232113301753998
2021-06-22,603486.XSHG,-0.3836843967437744
2021-06-22,603515.XSHG,0.6255166530609131
2021-06-22,603568.XSHG,1.1320377588272095
2021-06-22,603650.XSHG,0.4000219404697418
2021-06-22,603712.XSHG,0.5242083668708801
2021-06-22,603866.XSHG,0.6072715520858765
2021-06-22,603868.XSHG,0.5542000532150269
2021-06-22,603883.XSHG,0.7330852746963501
2021-06-22,603885.XSHG,0.9515012502670288
2021-06-22,603888.XSHG,0.5271111726760864
2021-06-29,000009.XSHE,-0.19406943023204803
2021-06-29,000012.XSHE,1.0709517002105713
2021-06-29,000021.XSHE,0.5395236015319824
2021-06-29,000027.XSHE,-0.8995493054389954
2021-06-29,000028.XSHE,0.7360811829566956
2021-06-29,000031.XSHE,0.8542841076850891
2021-06-29,000039.XSHE,-0.04089227318763733
2021-06-29,000060.XSHE,1.1596741676330566
2021-06-29,000061.XSHE,0.7559059858322144
2021-06-29,000062.XSHE,0.09943887591362
2021-06-29,000078.XSHE,0.7693158984184265
2021-06-29,000089.XSHE,0.7378935217857361
2021-06-29,000090.XSHE,0.8985764384269714
2021-06-29,000156.XSHE,0.4742332100868225
2021-06-29,000158.XSHE,-0.25815773010253906
2021-06-29,000400.XSHE,0.7379381060600281
2021-06-29,000401.XSHE,0.7198123335838318
2021-06-29,000488.XSHE,0.6631795167922974
2021-06-29,000501.XSHE,0.7992941737174988
2021-06-29,000513.XSHE,0.6298334002494812
2021-06-29,000519.XSHE,0.7443826794624329
2021-06-29,000528.XSHE,0.7237969040870667
2021-06-29,000537.XSHE,0.7990531325340271
2021-06-29,000547.XSHE,0.8176344633102417
2021-06-29,000559.XSHE,0.8850200772285461
2021-06-29,000563.XSHE,0.7346314787864685
2021-06-29,000581.XSHE,0.6596400141716003
2021-06-29,000598.XSHE,0.10215060412883759
2021-06-29,000623.XSHE,0.6733900308609009
2021-06-29,000636.XSHE,0.45724934339523315
2021-06-29,000681.XSHE,0.8240517973899841
2021-06-29,000685.XSHE,0.8489959836006165
2021-06-29,000686.XSHE,0.8078411817550659
2021-06-29,000690.XSHE,0.7602708339691162
2021-06-29,000717.XSHE,-0.020668119192123413
2021-06-29,000718.XSHE,-0.8062527775764465
2021-06-29,000729.XSHE,0.5420070886611938
2021-06-29,000732.XSHE,0.5572999715805054
2021-06-29,000738.XSHE,0.9559440612792969
2021-06-29,000750.XSHE,0.744505763053894
2021-06-29,000758.XSHE,1.1210700273513794
2021-06-29,000778.XSHE,1.219467043876648
2021-06-29,000807.XSHE,0.8615623712539673
2021-06-29,000813.XSHE,-0.41064000129699707
2021-06-29,000826.XSHE,0.9527732729911804
2021-06-29,000830.XSHE,0.7964210510253906
2021-06-29,000869.XSHE,0.6349114775657654
2021-06-29,000877.XSHE,0.6718460917472839
2021-06-29,000878.XSHE,0.7385669350624084
2021-06-29,000883.XSHE,-0.8550665974617004
2021-06-29,000887.XSHE,0.14745408296585083
2021-06-29,000930.XSHE,0.6702157855033875
2021-06-29,000932.XSHE,0.880027711391449
2021-06-29,000937.XSHE,0.9014800190925598
2021-06-29,000959.XSHE,0.2207084447145462
2021-06-29,000960.XSHE,0.8694890737533569
2021-06-29,000970.XSHE,0.6700439453125
2021-06-29,000975.XSHE,-0.41069889068603516
2021-06-29,000983.XSHE,0.6826462745666504
2021-06-29,000988.XSHE,0.7507069706916809
2021-06-29,000990.XSHE,0.9055483937263489
2021-06-29,000997.XSHE,-0.009801298379898071
2021-06-29,000998.XSHE,0.425148069858551
2021-06-29,000999.XSHE,0.6655828952789307
2021-06-29,002002.XSHE,-0.31998568773269653
2021-06-29,002004.XSHE,0.36242884397506714
2021-06-29,002019.XSHE,0.7720481753349304
2021-06-29,002028.XSHE,0.9040507674217224
2021-06-29,002030.XSHE,0.5748180150985718
2021-06-29,002038.XSHE,0.6209633350372314
2021-06-29,002048.XSHE,0.5001304745674133
2021-06-29,002056.XSHE,0.5216807126998901
2021-06-29,002074.XSHE,0.40900325775146484
2021-06-29,002075.XSHE,0.6156501173973083
2021-06-29,002078.XSHE,0.6324831247329712
2021-06-29,002085.XSHE,0.7710810303688049
2021-06-29,002092.XSHE,0.40285080671310425
2021-06-29,002110.XSHE,0.899839460849762
2021-06-29,002128.XSHE,0.3637225031852722
2021-06-29,002131.XSHE,0.5804781913757324
2021-06-29,002152.XSHE,-0.3174588084220886
2021-06-29,002155.XSHE,0.7396529316902161
2021-06-29,002174.XSHE,-0.5101954936981201
2021-06-29,002183.XSHE,0.15144455432891846
2021-06-29,002191.XSHE,0.340762197971344
2021-06-29,002195.XSHE,0.31843435764312744
2021-06-29,002212.XSHE,0.6972730755805969
2021-06-29,002221.XSHE,0.965715765953064
2021-06-29,002223.XSHE,0.25621771812438965
2021-06-29,002233.XSHE,0.7519600987434387
2021-06-29,002242.XSHE,0.6675228476524353
2021-06-29,002244.XSHE,0.6549949645996094
2021-06-29,002249.XSHE,0.4686824083328247
2021-06-29,002250.XSHE,0.0737111046910286
2021-06-29,002266.XSHE,0.7640731930732727
2021-06-29,002268.XSHE,0.6602197289466858
2021-06-29,002273.XSHE,0.38572996854782104
2021-06-29,002281.XSHE,0.7093328237533569
2021-06-29,002302.XSHE,0.7359951734542847
2021-06-29,002317.XSHE,0.4773486852645874
2021-06-29,002340.XSHE,-0.12963281571865082
2021-06-29,002353.XSHE,0.4593050479888916
2021-06-29,002368.XSHE,0.4358837604522705
2021-06-29,002372.XSHE,1.1574491262435913
2021-06-29,002373.XSHE,0.3256712257862091
2021-06-29,002375.XSHE,0.7579274773597717
2021-06-29,002382.XSHE,0.9144080877304077
2021-06-29,002385.XSHE,0.4998862147331238
2021-06-29,002387.XSHE,0.525003969669342
2021-06-29,002390.XSHE,0.6323516964912415
2021-06-29,002399.XSHE,0.7705528736114502
2021-06-29,002408.XSHE,-0.7610491514205933
2021-06-29,002416.XSHE,0.46979814767837524
2021-06-29,002419.XSHE,0.7272524237632751
2021-06-29,002424.XSHE,0.4187825918197632
2021-06-29,002434.XSHE,0.8005523681640625
2021-06-29,002440.XSHE,0.790073573589325
2021-06-29,002444.XSHE,0.1918417364358902
2021-06-29,002465.XSHE,0.6235684156417847
2021-06-29,002500.XSHE,0.6709967255592346
2021-06-29,002505.XSHE,0.4667232632637024
2021-06-29,002507.XSHE,0.6016045808792114
2021-06-29,002572.XSHE,0.4596650004386902
2021-06-29,002583.XSHE,0.9055101275444031
2021-06-29,002603.XSHE,-0.08524702489376068
2021-06-29,002635.XSHE,0.7091439962387085
2021-06-29,002670.XSHE,0.7499145865440369
2021-06-29,002690.XSHE,0.2020396888256073
2021-06-29,002701.XSHE,0.8889827728271484
2021-06-29,002709.XSHE,0.38845086097717285
2021-06-29,002745.XSHE,0.46550244092941284
2021-06-29,002797.XSHE,0.7174885869026184
2021-06-29,002815.XSHE,0.6867833137512207
2021-06-29,002818.XSHE,0.687012791633606
2021-06-29,002831.XSHE,0.704068660736084
2021-06-29,002839.XSHE,0.7690014243125916
2021-06-29,002926.XSHE,0.7361836433410645
2021-06-29,002936.XSHE,0.781915009021759
2021-06-29,002946.XSHE,0.5465949773788452
2021-06-29,002948.XSHE,0.8328043222427368
2021-06-29,300001.XSHE,0.4377586841583252
2021-06-29,300002.XSHE,0.597815990447998
2021-06-29,300009.XSHE,0.5030782222747803
2021-06-29,300010.XSHE,-0.15904684364795685
2021-06-29,300026.XSHE,0.8243609070777893
2021-06-29,300058.XSHE,0.8798839449882507
2021-06-29,300088.XSHE,0.6268659234046936
2021-06-29,300113.XSHE,0.5675279498100281
2021-06-29,300115.XSHE,0.39553654193878174
2021-06-29,300133.XSHE,0.9096522927284241
2021-06-29,300166.XSHE,-0.028811216354370117
2021-06-29,300168.XSHE,0.17388832569122314
2021-06-29,300182.XSHE,0.32547372579574585
2021-06-29,300207.XSHE,0.5449690818786621
2021-06-29,300244.XSHE,0.6863523721694946
2021-06-29,300257.XSHE,0.7192289233207703
2021-06-29,300315.XSHE,0.6623237729072571
2021-06-29,300316.XSHE,0.21001817286014557
2021-06-29,300376.XSHE,0.8054978251457214
2021-06-29,300418.XSHE,0.6786555647850037
2021-06-29,600006.XSHG,0.35030800104141235
2021-06-29,600008.XSHG,0.5277705788612366
2021-06-29,600021.XSHG,0.6255438327789307
2021-06-29,600022.XSHG,1.092850685119629
2021-06-29,600026.XSHG,0.7835301756858826
2021-06-29,600037.XSHG,-0.07802863419055939
2021-06-29,600039.XSHG,0.8770586848258972
2021-06-29,600056.XSHG,0.729409396648407
2021-06-29,600060.XSHG,0.37065911293029785
2021-06-29,600062.XSHG,0.8957169651985168
2021-06-29,600064.XSHG,0.6246981024742126
2021-06-29,600094.XSHG,0.8004950284957886
2021-06-29,600120.XSHG,0.4152066707611084
2021-06-29,600126.XSHG,0.3180578351020813
2021-06-29,600141.XSHG,0.3885742127895355
2021-06-29,600155.XSHG,0.047009482979774475
2021-06-29,600158.XSHG,0.7204238176345825
2021-06-29,600160.XSHG,0.7813436388969421
2021-06-29,600166.XSHG,0.5548928380012512
2021-06-29,600167.XSHG,0.4897869825363159
2021-06-29,600171.XSHG,-0.07606835663318634
2021-06-29,600195.XSHG,0.6799811720848083
2021-06-29,600201.XSHG,0.7192626595497131
2021-06-29,600216.XSHG,0.6561839580535889
2021-06-29,600258.XSHG,0.3713838756084442
2021-06-29,600259.XSHG,0.8447523713111877
2021-06-29,600260.XSHG,0.12676146626472473
2021-06-29,600266.XSHG,1.0402292013168335
2021-06-29,600282.XSHG,1.1500989198684692
2021-06-29,600307.XSHG,0.9393155574798584
2021-06-29,600312.XSHG,0.804267168045044
2021-06-29,600315.XSHG,0.5638695955276489
2021-06-29,600316.XSHG,0.7702273726463318
2021-06-29,600325.XSHG,0.04188084602355957
2021-06-29,600329.XSHG,0.4962620139122009
2021-06-29,600348.XSHG,0.3516073226928711
2021-06-29,600350.XSHG,0.9817945957183838
2021-06-29,600373.XSHG,0.6496220231056213
2021-06-29,600376.XSHG,0.775941014289856
2021-06-29,600380.XSHG,0.5553919672966003
2021-06-29,600388.XSHG,0.7805289626121521
2021-06-29,600392.XSHG,0.7102490067481995
2021-06-29,600409.XSHG,0.8358723521232605
2021-06-29,600410.XSHG,0.5600824356079102
2021-06-29,600418.XSHG,0.4150669574737549
2021-06-29,600435.XSHG,0.6756049394607544
2021-06-29,600460.XSHG,0.6312046647071838
2021-06-29,600466.XSHG,0.15184040367603302
2021-06-29,600486.XSHG,0.6897534132003784
2021-06-29,600497.XSHG,0.9245029091835022
2021-06-29,600500.XSHG,0.2793896794319153
2021-06-29,600507.XSHG,0.710180938243866
2021-06-29,600511.XSHG,0.741357147693634
2021-06-29,600528.XSHG,0.3647381067276001
2021-06-29,600549.XSHG,1.0160777568817139
2021-06-29,600563.XSHG,0.09032215178012848
2021-06-29,600567.XSHG,0.6965426206588745
2021-06-29,600572.XSHG,0.3744273781776428
2021-06-29,600580.XSHG,0.774437427520752
2021-06-29,600582.XSHG,0.328349232673645
2021-06-29,600597.XSHG,0.6478107571601868
2021-06-29,600598.XSHG,0.48577505350112915
2021-06-29,600623.XSHG,0.6409358978271484
2021-06-29,600633.XSHG,0.4330878257751465
2021-06-29,600639.XSHG,0.029096677899360657
2021-06-29,600640.XSHG,0.18934038281440735
2021-06-29,600642.XSHG,0.6445228457450867
2021-06-29,600643.XSHG,0.7968142032623291
2021-06-29,600645.XSHG,0.3675934970378876
2021-06-29,600648.XSHG,0.2537800371646881
2021-06-29,600649.XSHG,0.21895328164100647
2021-06-29,600657.XSHG,0.7420838475227356
2021-06-29,600673.XSHG,0.7701854705810547
2021-06-29,600699.XSHG,-0.1385110467672348
2021-06-29,600707.XSHG,-0.26382625102996826
2021-06-29,600717.XSHG,0.6890156269073486
2021-06-29,600718.XSHG,0.4392777681350708
2021-06-29,600729.XSHG,0.5606127381324768
2021-06-29,600737.XSHG,0.7667666077613831
2021-06-29,600739.XSHG,0.6735134124755859
2021-06-29,600754.XSHG,0.06026555597782135
2021-06-29,600755.XSHG,0.010500386357307434
2021-06-29,600765.XSHG,0.4571315050125122
2021-06-29,600779.XSHG,0.7860121726989746
2021-06-29,600782.XSHG,0.626561164855957
2021-06-29,600787.XSHG,1.1466705799102783
2021-06-29,600801.XSHG,0.6396259069442749
2021-06-29,600804.XSHG,0.7452921271324158
2021-06-29,600808.XSHG,0.7543448209762573
2021-06-29,600811.XSHG,0.5004720687866211
2021-06-29,600820.XSHG,0.9582862257957458
2021-06-29,600823.XSHG,0.7738643288612366
2021-06-29,600827.XSHG,0.30140650272369385
2021-06-29,600835.XSHG,0.5456151366233826
2021-06-29,600839.XSHG,-0.2260752171278
2021-06-29,600859.XSHG,0.30147701501846313
2021-06-29,600862.XSHG,0.3695280849933624
2021-06-29,600863.XSHG,0.6882688999176025
2021-06-29,600875.XSHG,1.11887788772583
2021-06-29,600879.XSHG,0.5233521461486816
2021-06-29,600881.XSHG,0.8029479384422302
2021-06-29,600884.XSHG,0.32459837198257446
2021-06-29,600885.XSHG,0.2791648507118225
2021-06-29,600895.XSHG,0.7397444844245911
2021-06-29,600901.XSHG,-0.07286925613880157
2021-06-29,600903.XSHG,0.7075640559196472
2021-06-29,600908.XSHG,0.8478847742080688
2021-06-29,600909.XSHG,0.6777514219284058
2021-06-29,600917.XSHG,0.24415747821331024
2021-06-29,600959.XSHG,0.4484264850616455
2021-06-29,600967.XSHG,0.8567600846290588
2021-06-29,600970.XSHG,0.47714436054229736
2021-06-29,600985.XSHG,0.18157944083213806
2021-06-29,601000.XSHG,0.787196934223175
2021-06-29,601003.XSHG,1.2336865663528442
2021-06-29,601005.XSHG,0.7526487708091736
2021-06-29,601016.XSHG,0.6051722168922424
2021-06-29,601068.XSHG,0.8401879668235779
2021-06-29,601098.XSHG,0.6318342685699463
2021-06-29,601106.XSHG,0.17113535106182098
2021-06-29,601118.XSHG,0.3902800679206848
2021-06-29,601127.XSHG,-0.9566352963447571
2021-06-29,601128.XSHG,0.5504030585289001
2021-06-29,601139.XSHG,0.7413275837898254
2021-06-29,601168.XSHG,0.9100508093833923
2021-06-29,601179.XSHG,0.7194303870201111
2021-06-29,601200.XSHG,0.7396390438079834
2021-06-29,601333.XSHG,0.558342695236206
2021-06-29,601608.XSHG,0.4812507629394531
2021-06-29,601611.XSHG,0.7899619936943054
2021-06-29,601615.XSHG,0.6039124131202698
2021-06-29,601689.XSHG,-0.05031201243400574
2021-06-29,601699.XSHG,0.8517431020736694
2021-06-29,601717.XSHG,0.775712788105011
2021-06-29,601718.XSHG,0.34808027744293213
2021-06-29,601801.XSHG,0.802234947681427
2021-06-29,601866.XSHG,0.6715165972709656
2021-06-29,601869.XSHG,0.5580418705940247
2021-06-29,601928.XSHG,-0.3683738708496094
2021-06-29,601958.XSHG,0.5694776177406311
2021-06-29,601969.XSHG,0.15326036512851715
2021-06-29,603000.XSHG,0.7134279012680054
